phase,lon,lat,UWIND
Early,-155,-80,-0.3577935275256283
Early,-155,-77.5,-0.08398838748364512
Early,-155,-75,0.6995576951717105
Early,-155,-72.5,1.3085768399099427
Early,-155,-70,1.3399234667158193
Early,-155,-67.5,0.984037268151796
Early,-155,-65,0.5854873520339332
Early,-155,-62.5,0.20034918069819416
Early,-155,-60,-0.29720928319222945
Early,-155,-57.5,-0.8836737909787306
Early,-155,-55,-1.3542251387968787
Early,-155,-52.5,-1.520089162034026
Early,-155,-50,-1.3393912208624115
Early,-155,-47.5,-0.877938341988816
Early,-155,-45,-0.2581112165125159
Early,-155,-42.5,0.3729689140694055
Early,-155,-40,0.8914280309663344
Early,-155,-37.5,1.2109551281042337
Early,-155,-35,1.2895105142580157
Early,-155,-32.5,1.1346365766633266
Early,-155,-30,0.8305408947232437
Early,-155,-27.5,0.4991252382381233
Early,-155,-25,0.20734510852488194
Early,-155,-22.5,-0.038836959877302166
Early,-155,-20,-0.21245574203598713
Early,-155,-17.5,-0.2605951347032368
Early,-155,-15,-0.18952235894896177
Early,-155,-12.5,-0.09400989187204725
Early,-155,-10,-0.050551679010981586
Early,-155,-7.5,-0.07882192511936958
Early,-155,-5,-0.16685013995297976
Early,-155,-2.5,-0.2837796073690946
Early,-155,0,-0.3300403167872511
Early,-155,2.5,-0.19894479097504186
Early,-155,5,0.06013895804212512
Early,-155,7.5,0.23953475813823571
Early,-155,10,0.22972733003890614
Early,-155,12.5,0.16319132635204303
