phase,lon,lat,UWIND
Early,-172.5,80,-0.4574869491367014
Early,-172.5,82.5,-0.2647549587494381
Early,-172.5,85,-0.10261783610669876
Early,-172.5,87.5,0.045277102861381466
Early,-172.5,90,0.1988869711339332
Early,-170,-90,-0.49098958724772923
Early,-170,-87.5,-0.4330177630601236
Early,-170,-85,-0.43115606687242464
Early,-170,-82.5,-0.38663407560801644
Early,-170,-80,-0.05247778953175683
Early,-170,-77.5,0.45793581134421746
Early,-170,-75,0.6716746560764977
Early,-170,-72.5,0.35656552174968226
Early,-170,-70,-0.12886340354998066
Early,-170,-67.5,-0.26230544991636545
Early,-170,-65,0.028498510524557413
Early,-170,-62.5,0.38334015028444995
Early,-170,-60,0.5480996566109922
Early,-170,-57.5,0.6217537680689545
Early,-170,-55,0.7544221179238282
Early,-170,-52.5,0.8443404896146007
Early,-170,-50,0.7056675251539085
Early,-170,-47.5,0.3821761923053438
Early,-170,-45,0.10104629369697862
Early,-170,-42.5,-0.05029505169699887
Early,-170,-40,-0.21311076262263018
Early,-170,-37.5,-0.4985154478301503
Early,-170,-35,-0.7986766023197607
Early,-170,-32.5,-0.9392209545370974
Early,-170,-30,-0.922339493098569
Early,-170,-27.5,-0.8727235799036863
Early,-170,-25,-0.8146293438734439
Early,-170,-22.5,-0.6367929497679093
Early,-170,-20,-0.298047640804426
Early,-170,-17.5,0.05903172305200926
Early,-170,-15,0.25913466594742185
Early,-170,-12.5,0.2580846600117429
Early,-170,-10,0.11074085851945129
Early,-170,-7.5,-0.133775827110963
Early,-170,-5,-0.43409471107462366
Early,-170,-2.5,-0.7022488993026224
Early,-170,0,-0.8514561121122755
Early,-170,2.5,-0.8680080514811739
Early,-170,5,-0.7822010671065613
Early,-170,7.5,-0.5975416830111924
Early,-170,10,-0.3413736717738045
Early,-170,12.5,-0.13363286438545754
Early,-170,15,-0.09436402940512778
Early,-170,17.5,-0.16465522864148563
Early,-170,20,-0.1462320255315407
Early,-170,22.5,0.026301247837696343
Early,-170,25,0.2037438684577652
Early,-170,27.5,0.23864649012449546
Early,-170,30,0.17211378820289686
Early,-170,32.5,0.10855175050400204
Early,-170,35,0.0352866965869233
Early,-170,37.5,-0.10002129308216769
Early,-170,40,-0.20779960948419104
Early,-170,42.5,-0.12802854408532793
Early,-170,45,0.10182570229363337
Early,-170,47.5,0.2437064253668147
Early,-170,50,0.16036359432904548
Early,-170,52.5,-0.023761897417658644
Early,-170,55,-0.11552966552261651
Early,-170,57.5,-0.08357002457104849
Early,-170,60,-0.027294293319168217
Early,-170,62.5,0.006079495831793123
Early,-170,65,0.021884578582739175
Early,-170,67.5,-0.02246803995928184
Early,-170,70,-0.19756953822728548
Early,-170,72.5,-0.46589667703398485
Early,-170,75,-0.660959375777854
Early,-170,77.5,-0.6555061558954854
Early,-170,80,-0.4821854570219313
Early,-170,82.5,-0.2637179179135429
Early,-170,85,-0.08244808662191544
Early,-170,87.5,0.06205832123277229
Early,-170,90,0.19543672472749896
Early,-167.5,-90,-0.4912255820956506
Early,-167.5,-87.5,-0.4227545133740443
Early,-167.5,-85,-0.4159816365353369
Early,-167.5,-82.5,-0.38147247998806527
Early,-167.5,-80,-0.07418130306488227
Early,-167.5,-77.5,0.40612207218990864
Early,-167.5,-75,0.609293234912567
Early,-167.5,-72.5,0.304975217284076
Early,-167.5,-70,-0.1573002684136008
Early,-167.5,-67.5,-0.26809289987670215
Early,-167.5,-65,0.0374720335683481
Early,-167.5,-62.5,0.39880521182005146
Early,-167.5,-60,0.5725181403992804
Early,-167.5,-57.5,0.6642948280378752
Early,-167.5,-55,0.8134237206585142
Early,-167.5,-52.5,0.8934592467059581
Early,-167.5,-50,0.7127286074288521
Early,-167.5,-47.5,0.33890358796533826
Early,-167.5,-45,0.02325002547030251
Early,-167.5,-42.5,-0.14314231410126646
Early,-167.5,-40,-0.3093500945663617
