phase,lon,lat,VwIND
Early,-162.5,-72.5,-1.009931900292762
Early,-162.5,-70,-0.977622443663691
Early,-162.5,-67.5,-0.8081881762168024
Early,-162.5,-65,-0.6490404100967128
Early,-162.5,-62.5,-0.5044285712318064
Early,-162.5,-60,-0.33442792574860786
Early,-162.5,-57.5,-0.1583874794704859
Early,-162.5,-55,-0.05198866663664004
Early,-162.5,-52.5,-0.028747454951536806
Early,-162.5,-50,-0.0494590801266675
Early,-162.5,-47.5,-0.08304670570819364
Early,-162.5,-45,-0.13740962708074506
Early,-162.5,-42.5,-0.2300171534744765
Early,-162.5,-40,-0.3514970745823601
Early,-162.5,-37.5,-0.4803915446034344
Early,-162.5,-35,-0.5944257984980674
Early,-162.5,-32.5,-0.6717824958750848
Early,-162.5,-30,-0.6854880135718819
Early,-162.5,-27.5,-0.6273579637012936
Early,-162.5,-25,-0.5010807234857747
Early,-162.5,-22.5,-0.32496691696448937
Early,-162.5,-20,-0.13005807575514516
Early,-162.5,-17.5,0.022996918913031694
Early,-162.5,-15,0.0786532752070443
Early,-162.5,-12.5,0.032737437189827356
Early,-162.5,-10,-0.04487644542179795
Early,-162.5,-7.5,-0.06979818760484417
Early,-162.5,-5,-0.010255784057663576
Early,-162.5,-2.5,0.10918351669365764
Early,-162.5,0,0.22323408620222612
Early,-162.5,2.5,0.2791417992689716
Early,-162.5,5,0.2707376142090405
Early,-162.5,7.5,0.2462322273770568
Early,-162.5,10,0.23621692271290753
Early,-162.5,12.5,0.20592430035093592
Early,-162.5,15,0.097139605381476
Early,-162.5,17.5,-0.07267724306844905
Early,-162.5,20,-0.21977633909485894
Early,-162.5,22.5,-0.30654968737317795
Early,-162.5,25,-0.3865576766984115
Early,-162.5,27.5,-0.5064507792947973
Early,-162.5,30,-0.6150909997614844
Early,-162.5,32.5,-0.6091529621118509
Early,-162.5,35,-0.4243056413996925
Early,-162.5,37.5,-0.08824870836714285
Early,-162.5,40,0.30701784410425653
Early,-162.5,42.5,0.6074510371142501
Early,-162.5,45,0.6811559943739738
Early,-162.5,47.5,0.550692819062998
Early,-162.5,50,0.4009243194797253
Early,-162.5,52.5,0.3976304338868552
Early,-162.5,55,0.49807411042243244
Early,-162.5,57.5,0.5449364094810516
Early,-162.5,60,0.49713291582714253
Early,-162.5,62.5,0.44844638549723614
Early,-162.5,65,0.4425004446124512
Early,-162.5,67.5,0.3904006588889211
Early,-162.5,70,0.23423602636869534
Early,-162.5,72.5,0.06916925234477925
Early,-162.5,75,0.00856058271220006
Early,-162.5,77.5,0.02567063480212629
Early,-162.5,80,0.013253886441662227
Early,-162.5,82.5,-0.05556152520398468
Early,-162.5,85,-0.0955715692752556
Early,-162.5,87.5,-0.05969217722589111
Early,-162.5,90,0.00908580633734311
Early,-160,-90,-0.005036406203175803
Early,-160,-87.5,0.14229046051200522
Early,-160,-85,0.41460483342171234
Early,-160,-82.5,0.5296125193270879
Early,-160,-80,0.2637653911572325
Early,-160,-77.5,-0.298300617132087
Early,-160,-75,-0.8239047936729808
Early,-160,-72.5,-1.0411793965150768
Early,-160,-70,-0.9542230277027327
Early,-160,-67.5,-0.7569602416401351
Early,-160,-65,-0.5940716300939958
Early,-160,-62.5,-0.45056163353188217
Early,-160,-60,-0.2805709989634029
Early,-160,-57.5,-0.12127253089972895
Early,-160,-55,-0.04473683291492045
Early,-160,-52.5,-0.06145673191452329
Early,-160,-50,-0.11060753831372287
Early,-160,-47.5,-0.13920439165162052
Early,-160,-45,-0.15447723855208378
Early,-160,-42.5,-0.1934383763586046
Early,-160,-40,-0.2845710877068614
Early,-160,-37.5,-0.43192976694686397
Early,-160,-35,-0.5897753560692125
Early,-160,-32.5,-0.6939650468734735
Early,-160,-30,-0.6891043997420023
Early,-160,-27.5,-0.5780714743910338
Early,-160,-25,-0.3946924558882758
Early,-160,-22.5,-0.16707762296377435
