Phase,Lon,Lat,Mean_anomaly
Early,4,-62,0.08387593356045842
Early,4,-60,0.06967161920937613
Early,4,-58,0.06262037413138347
Early,4,-56,0.051688473287856876
Early,4,-54,0.056306568149364425
Early,4,-52,0.056079466595794936
Early,4,-50,0.0856189178697985
Early,4,-48,0.10087963306542598
Early,4,-46,0.11354477911284425
Early,4,-44,0.12510048981868777
Early,4,-42,0.11789702791156574
Early,4,-40,0.09491507934802028
Early,4,-38,0.05699284582427228
Early,4,-36,0.017864704132083457
Early,4,-34,-0.035996717395215504
Early,4,-32,-0.09270578731189456
Early,4,-30,-0.12320723389134187
Early,4,-28,-0.12020726926399324
Early,4,-26,-0.08489199840660185
Early,4,-24,-0.04421146277225443
Early,4,-22,-0.0028054352962652027
Early,4,-20,0.03710538690739842
Early,4,-18,0.08157109058264797
Early,4,-16,0.11506342454390771
Early,4,-14,0.10967102050781855
Early,4,-12,0.10868987748117487
Early,4,-10,0.08866780020973729
Early,4,-8,0.0695301229303446
Early,4,-6,0.045038674094456436
Early,4,-4,0.006586921576298549
Early,4,-2,-0.03299989989309413
Early,4,0,-0.05655635197956545
Early,4,2,-0.05778202288078251
Early,4,4,-0.04167996319858123
Early,4,6,-0.025865066412727702
Early,4,38,-0.29627946506846536
Early,4,40,-0.3015984304023559
Early,4,42,-0.3028378053144991
Early,4,44,-0.2980952378475291
Early,4,52,-0.45699540485035334
Early,4,54,-0.48578163204770197
Early,4,56,-0.5232585762486375
Early,4,58,-0.5508634567260735
Early,4,60,-0.5465168244911015
Early,4,62,-0.5178531133767377
Early,4,64,-0.48268147743109086
Early,4,66,-0.44238478631684325
Early,4,68,-0.3825419613809295
Early,4,70,-0.3132720542676526
Early,4,72,-0.23464414928898694
Early,4,74,-0.1559362956971837
Early,4,76,-0.110540785392125
Early,4,78,-0.12114835598251986
Early,4,80,-0.08795405784339601
Early,4,82,-2.3100954113575156e-4
Early,4,84,0
Early,4,86,0
Early,4,88,0
Early,6,-70,-1.2334549065795564e-5
Early,6,-68,0.003469059864679713
Early,6,-66,0.04321133620811279
Early,6,-64,0.05484356464761646
Early,6,-62,0.09890611695520779
Early,6,-60,0.07894636808019634
Early,6,-58,0.06314860695239258
Early,6,-56,0.05198127934426975
Early,6,-54,0.04372260746630756
Early,6,-52,0.047791128628181745
Early,6,-50,0.07612217339602387
Early,6,-48,0.09587734684799627
Early,6,-46,0.12083970705668147
Early,6,-44,0.1065010085250373
Early,6,-42,0.08561327674173089
Early,6,-40,0.05142797556789978
Early,6,-38,0.018556944529206823
Early,6,-36,-0.012282583930267687
Early,6,-34,-0.05396987163659635
Early,6,-32,-0.096798937248467
Early,6,-30,-0.12054658080592164
Early,6,-28,-0.10528732646595103
Early,6,-26,-0.0623163396661953
Early,6,-24,-0.012741750659376726
Early,6,-22,0.02695052695996143
Early,6,-20,0.07743335203689998
Early,6,-18,0.12789195089629857
Early,6,-16,0.16631609887787988
Early,6,-14,0.1526716752485763
Early,6,-12,0.14060951001716296
Early,6,-10,0.10853913047096828
Early,6,-8,0.07434020764899783
Early,6,-6,0.03145097674744603
Early,6,-4,-0.028080064600161946
Early,6,-2,-0.07468485398726925
Early,6,0,-0.1005606188918703
Early,6,2,-0.09810764717333313
Early,6,4,-0.08242638327858884
Early,6,6,-0.06524101604114829
Early,6,38,-0.30564508149118214
Early,6,40,-0.3143750956564202
Early,6,42,-0.31015841599666893
Early,6,44,-0.30684325189301453
Early,6,54,-0.5177101973331304
Early,6,56,-0.5357302737958496
Early,6,58,-0.5538417122580855
Early,6,60,-0.5526941566756209
Early,6,62,-0.5162821350675594
Early,6,64,-0.47177633516716067
Early,6,66,-0.43344790213035916
Early,6,68,-0.37688251842152
Early,6,70,-0.31327824014605904
Early,6,72,-0.23301153074611386
Early,6,74,-0.1511663187633862
Early,6,76,-0.10588480378642197
Early,6,78,-0.11038762005892708
Early,6,80,-0.1347421690821646
Early,6,82,-0.017229174122665555
Early,6,84,0
Early,6,86,0
Early,6,88,0
Early,8,-70,0
Early,8,-68,-4.4860514727523853e-4
Early,8,-66,0.044509666977506926
Early,8,-64,0.04977629031195807
Early,8,-62,0.10549376417290031
Early,8,-60,0.0822546446865257
Early,8,-58,0.07161566495443847
Early,8,-56,0.057640348961859045
Early,8,-54,0.03884234161991041
Early,8,-52,0.044423694682844274
Early,8,-50,0.061419964559150886
Early,8,-48,0.07241730328762164
Early,8,-46,0.1007308114658696
Early,8,-44,0.09564649697505993
Early,8,-42,0.0590899366320877
Early,8,-40,0.02485154758799748
Early,8,-38,-0.0035866881861965176
Early,8,-36,-0.02865952289465934
Early,8,-34,-0.0631637486544463
Early,8,-32,-0.09091654979820411
Early,8,-30,-0.10713101878311662
Early,8,-28,-0.08735237121581499
Early,8,-26,-0.0387023058804628
Early,8,-24,0.019205220540357715
Early,8,-22,0.06921821941030135
Early,8,-20,0.12658069494999394
Early,8,-18,0.18353733582930404
Early,8,-16,0.22012137499723236
Early,8,-14,0.19160958781386875
Early,8,-12,0.1590265823133121
Early,8,-10,0.1106929894649701
Early,8,-8,0.05934894735162963
Early,8,-6,0.0034453131935787695
Early,8,-4,-0.06141668377500392
Early,8,-2,-0.11357738899462451
Early,8,0,-0.14170896934740007
Early,8,2,-0.13596047777118175
Early,8,4,-0.11821651747733064
Early,8,38,-0.331484283100472
Early,8,40,-0.33770911621325095
