phase,lon,lat,mean_anomaly
Early,-172.5,2.5,0.11883917963719935
Early,-172.5,5,0.11937890693450999
Early,-172.5,7.5,0.10884866656688857
Early,-172.5,10,0.10314940346373848
Early,-172.5,12.5,0.08033956813789281
Early,-172.5,15,0.045171692107194655
Early,-172.5,17.5,-0.015041575808237003
Early,-172.5,20,-0.08164612627486943
Early,-172.5,22.5,-0.1374812078601228
Early,-172.5,25,-0.19175493144838532
Early,-172.5,27.5,-0.2250829323008842
Early,-172.5,30,-0.247917236885441
Early,-172.5,32.5,-0.23753642504530384
Early,-172.5,35,-0.17277710103499325
Early,-172.5,37.5,-0.02622232874690466
Early,-172.5,40,0.14538257889047984
Early,-172.5,42.5,0.2400316126522914
Early,-172.5,45,0.253441793869609
Early,-172.5,47.5,0.1341140123324093
Early,-172.5,50,-0.04919591071991537
Early,-172.5,52.5,-0.03207657844048894
Early,-172.5,55,0.0839888713435532
Early,-172.5,57.5,0.07087773516786036
Early,-172.5,60,0.015862464597170438
Early,-172.5,62.5,-0.035400644158650824
Early,-172.5,65,-0.0567538035443424
Early,-172.5,67.5,-0.015935521468087736
Early,-172.5,70,0.06336550367212532
Early,-172.5,72.5,0.2587982304437971
Early,-172.5,75,0.5658139459103714
Early,-172.5,77.5,0.8666651815926841
Early,-172.5,80,1.061921266010153
Early,-172.5,82.5,1.2166016931101178
Early,-172.5,85,1.353701838484684
Early,-172.5,87.5,1.3762206118259341
Early,-172.5,90,1.3299792089634497
Early,-170,-90,-0.9295519775925833
Early,-170,-87.5,-0.8798634107827402
Early,-170,-85,-0.8432596310498008
Early,-170,-82.5,-1.2055612765369426
Early,-170,-80,-1.5089074303830943
Early,-170,-77.5,-1.3953412349299976
Early,-170,-75,-0.9662396859413102
Early,-170,-72.5,-0.5666834285786291
Early,-170,-70,-0.3645999511241878
Early,-170,-67.5,-0.29548984259473454
Early,-170,-65,-0.2370052259568594
Early,-170,-62.5,-0.18599892849089025
Early,-170,-60,-0.038359832819699374
Early,-170,-57.5,0.18112359951882476
Early,-170,-55,0.4988196606259888
Early,-170,-52.5,0.8605347645180184
Early,-170,-50,1.1405091046955336
Early,-170,-47.5,1.3270345640019234
Early,-170,-45,1.3985720605561527
Early,-170,-42.5,1.3456415770608208
Early,-170,-40,1.2230361931974585
Early,-170,-37.5,1.1112808795145601
Early,-170,-35,0.943256986740568
Early,-170,-32.5,0.7229053312283151
Early,-170,-30,0.5265422588169818
Early,-170,-27.5,0.33278044088540615
Early,-170,-25,0.13762958994435445
Early,-170,-22.5,-0.00877415595217074
Early,-170,-20,-0.06911695114825551
Early,-170,-17.5,-0.08119603604320848
Early,-170,-15,-0.04837945208858558
Early,-170,-12.5,0.008151226909052848
Early,-170,-10,0.039788699651729494
Early,-170,-7.5,0.06713701531405675
Early,-170,-5,0.08843915582634473
Early,-170,-2.5,0.10293584103982749
Early,-170,0,0.11567287014002677
Early,-170,2.5,0.12070990300025222
Early,-170,5,0.12201447477212923
Early,-170,7.5,0.12145104895061493
Early,-170,10,0.12112698323195795
Early,-170,12.5,0.09616010602277705
Early,-170,15,0.05681403363670457
Early,-170,17.5,0.005271141941062314
Early,-170,20,-0.046435916233585534
Early,-170,22.5,-0.08801874201094069
Early,-170,25,-0.12842250670560745
Early,-170,27.5,-0.1601850264433569
Early,-170,30,-0.19741363385681046
Early,-170,32.5,-0.22751050204243922
Early,-170,35,-0.18878633731867467
Early,-170,37.5,-0.06201087174368398
Early,-170,40,0.07449392811461691
Early,-170,42.5,0.1514206644616033
Early,-170,45,0.17132778153792025
Early,-170,47.5,0.09969156828806874
Early,-170,50,-0.018330087475572573
Early,-170,52.5,0.016294201318395644
Early,-170,55,0.11180947815635224
Early,-170,57.5,0.10580405794941218
Early,-170,60,0.04748748652759087
Early,-170,62.5,-0.036320970248071335
Early,-170,65,-0.07971380053655033
Early,-170,67.5,-0.04913339975430867
Early,-170,70,0.037739529288203885
Early,-170,72.5,0.251740726119596
Early,-170,75,0.5619841529444548
Early,-170,77.5,0.8785877446924159
Early,-170,80,1.0909058763816906
Early,-170,82.5,1.2446866368402643
Early,-170,85,1.3709227761492877
Early,-170,87.5,1.3812001967566954
Early,-170,90,1.3299792089634497
Early,-167.5,-90,-0.9295519775925833
Early,-167.5,-87.5,-0.8619627728904788
Early,-167.5,-85,-0.8122095708948616
Early,-167.5,-82.5,-1.1463463355642516
Early,-167.5,-80,-1.4469179512243062
Early,-167.5,-77.5,-1.333675495651317
Early,-167.5,-75,-0.9335517394792375
Early,-167.5,-72.5,-0.5584789583177124
Early,-167.5,-70,-0.3925398400881914
Early,-167.5,-67.5,-0.3799382848334508
Early,-167.5,-65,-0.32102325362816725
Early,-167.5,-62.5,-0.24778775973122108
Early,-167.5,-60,-0.0921194889337471
Early,-167.5,-57.5,0.14637143143625927
Early,-167.5,-55,0.4998264468502542
Early,-167.5,-52.5,0.908491741233945
Early,-167.5,-50,1.212599600221132
Early,-167.5,-47.5,1.3970700052632485
Early,-167.5,-45,1.4311266260618867
Early,-167.5,-42.5,1.3247702082858792
Early,-167.5,-40,1.1696321277289774
Early,-167.5,-37.5,1.027482197910217
Early,-167.5,-35,0.8418967466233067
Early,-167.5,-32.5,0.6286687971526747
